time_window,source_node,route_id,packets_sent,packets_lost,loss_rate,utilization,traffic_rate_kbps,avg_hops
287,4,route_4_to_9,701,516,0.736091,0.235985,2500,1
287,5,route_5_to_9,786,195,0.248092,0.264599,2500,1
287,6,route_6_to_9,1240,1062,0.856452,0.417434,2500,1.57865
287,8,route_8_to_9,1426,561,0.393408,0.480049,2500,1
287,7,route_7_to_9,658,631,0.958967,0.221509,2500,2.88889
288,0,route_0_to_9,1113,830,0.745732,0.37468,2499.78,2
288,1,route_1_to_9,1313,841,0.640518,0.442008,2499.78,2
288,3,route_3_to_9,235,181,0.770213,0.0791104,2499.78,2
288,2,route_2_to_9,1135,1057,0.931278,0.382086,2499.78,2
288,4,route_4_to_9,1159,803,0.692839,0.390166,2499.78,1
288,5,route_5_to_9,1311,413,0.315027,0.441335,2499.78,1
288,6,route_6_to_9,391,245,0.626598,0.131626,2499.78,1
288,8,route_8_to_9,1050,130,0.12381,0.353472,2499.78,1
288,7,route_7_to_9,587,558,0.950596,0.197608,2499.78,3
289,0,route_0_to_9,1346,1333,0.990342,0.453117,2358.53,3
289,1,route_1_to_9,1294,1271,0.982226,0.435612,2358.53,2.08696
289,3,route_3_to_9,826,781,0.945521,0.278065,2358.53,2
289,2,route_2_to_9,693,667,0.962482,0.233292,2358.53,2.07692
289,4,route_4_to_9,1361,980,0.720059,0.458167,2358.53,1.17323
289,5,route_5_to_9,1095,988,0.902283,0.368621,2358.53,2.16822
289,6,route_6_to_9,1286,1026,0.797823,0.432919,2358.53,1.01538
289,8,route_8_to_9,680,140,0.205882,0.228915,2358.53,1
289,7,route_7_to_9,636,622,0.977987,0.214103,2358.53,3
290,0,route_0_to_9,556,529,0.951439,0.187172,2269.38,2.07407
290,1,route_1_to_9,710,683,0.961972,0.239014,2269.38,2.07407
290,3,route_3_to_9,350,303,0.865714,0.117824,2269.38,2
290,2,route_2_to_9,810,708,0.874074,0.272678,2269.38,2
290,4,route_4_to_9,820,181,0.220732,0.276045,2269.38,1.35524
290,5,route_5_to_9,1262,401,0.31775,0.42484,2269.38,1.01161
290,6,route_6_to_9,335,0,0,0.112774,2269.38,1
290,8,route_8_to_9,1042,106,0.101727,0.350779,2269.38,1
290,7,route_7_to_9,727,727,1,0.244737,2269.38,0
291,0,route_0_to_9,1122,961,0.856506,0.37771,2301.31,2
291,1,route_1_to_9,386,11,0.0284974,0.129943,2301.31,2
291,3,route_3_to_9,528,492,0.931818,0.177746,2301.31,3
291,2,route_2_to_9,984,895,0.909553,0.331254,2301.31,2.23596
291,4,route_4_to_9,1304,846,0.648773,0.438979,2301.31,1
291,5,route_5_to_9,1116,207,0.185484,0.37569,2301.31,1
291,6,route_6_to_9,719,560,0.77886,0.242044,2301.31,2
291,8,route_8_to_9,1091,299,0.27406,0.367274,2301.31,1
291,7,route_7_to_9,437,407,0.93135,0.147112,2301.31,3
292,0,route_0_to_9,719,644,0.895688,0.242044,2169.83,2.17333
292,1,route_1_to_9,1034,715,0.691489,0.348086,2169.83,2
292,3,route_3_to_9,670,644,0.961194,0.225549,2169.83,2
292,2,route_2_to_9,1044,902,0.863985,0.351452,2169.83,2
292,4,route_4_to_9,814,669,0.821867,0.274025,2169.83,1.17931
292,5,route_5_to_9,903,378,0.418605,0.303986,2169.83,1
292,6,route_6_to_9,1306,977,0.748086,0.439652,2169.83,1.18237
292,8,route_8_to_9,1219,322,0.264151,0.410364,2169.83,1
292,7,route_7_to_9,958,895,0.934238,0.322501,2169.83,2
293,0,route_0_to_9,344,302,0.877907,0.115804,2178.63,2
293,1,route_1_to_9,497,378,0.760563,0.16731,2178.63,2
293,3,route_3_to_9,895,651,0.727374,0.301293,2178.63,2.18443
293,2,route_2_to_9,825,548,0.664242,0.277728,2178.63,2
293,4,route_4_to_9,981,400,0.407747,0.330244,2178.63,1.00861
293,5,route_5_to_9,729,451,0.618656,0.245411,2178.63,1
293,6,route_6_to_9,949,353,0.37197,0.319471,2178.63,1
293,8,route_8_to_9,562,58,0.103203,0.189192,2178.63,1
293,7,route_7_to_9,1046,676,0.646272,0.352125,2178.63,2.32162
294,0,route_0_to_9,187,149,0.796791,0.0629517,2196.49,2
294,1,route_1_to_9,655,581,0.887023,0.220499,2196.49,2
294,3,route_3_to_9,1216,1182,0.972039,0.409354,2196.49,3.91176
294,2,route_2_to_9,300,280,0.933333,0.100992,2196.49,2
294,4,route_4_to_9,1233,623,0.505272,0.415077,2196.49,1
294,5,route_5_to_9,1340,654,0.48806,0.451098,2196.49,1
294,6,route_6_to_9,595,567,0.952941,0.200301,2196.49,3
294,8,route_8_to_9,741,161,0.217274,0.24945,2196.49,1
294,7,route_7_to_9,929,909,0.978471,0.312739,2196.49,4
295,0,route_0_to_9,860,752,0.874419,0.28951,2277.05,2
295,1,route_1_to_9,884,687,0.777149,0.29759,2277.05,2
295,3,route_3_to_9,778,730,0.938303,0.261906,2277.05,3
295,2,route_2_to_9,931,758,0.814178,0.313412,2277.05,2
295,4,route_4_to_9,684,332,0.48538,0.230262,2277.05,1.13352
295,5,route_5_to_9,534,269,0.503745,0.179766,2277.05,1
295,6,route_6_to_9,621,583,0.938808,0.209053,2277.05,1.94737
295,8,route_8_to_9,1229,230,0.187144,0.413731,2277.05,1
295,7,route_7_to_9,523,372,0.711281,0.176063,2277.05,3.00662
296,0,route_0_to_9,652,575,0.881902,0.219489,2381.78,2
296,1,route_1_to_9,1454,1405,0.9663,0.489475,2381.78,2
296,3,route_3_to_9,940,920,0.978723,0.316442,2381.78,3
296,2,route_2_to_9,975,904,0.927179,0.328224,2381.78,2
296,4,route_4_to_9,1004,642,0.639442,0.337987,2381.78,1
296,5,route_5_to_9,1454,828,0.569464,0.489475,2381.78,1
296,6,route_6_to_9,746,603,0.808311,0.251133,2381.78,1
296,8,route_8_to_9,1047,236,0.225406,0.352462,2381.78,1
296,7,route_7_to_9,1220,1108,0.908197,0.410701,2381.78,2
297,0,route_0_to_9,1001,715,0.714286,0.336977,2376.61,2
297,1,route_1_to_9,588,475,0.807823,0.197944,2376.61,2
297,3,route_3_to_9,520,473,0.909615,0.175053,2376.61,3
297,2,route_2_to_9,504,298,0.59127,0.169667,2376.61,2
297,4,route_4_to_9,919,505,0.54951,0.309372,2376.61,1
297,5,route_5_to_9,1138,330,0.289982,0.383096,2376.61,1
297,6,route_6_to_9,593,265,0.44688,0.199628,2376.61,1.02134
297,8,route_8_to_9,424,91,0.214623,0.142735,2376.61,1
297,7,route_7_to_9,1054,784,0.743833,0.354819,2376.61,2.07037
298,0,route_0_to_9,357,248,0.694678,0.12018,2431.56,2
298,1,route_1_to_9,1210,1132,0.935537,0.407334,2431.56,2
298,3,route_3_to_9,1310,1191,0.90916,0.440998,2431.56,2.0084
298,2,route_2_to_9,865,822,0.950289,0.291194,2431.56,2
298,4,route_4_to_9,1453,1003,0.690296,0.489138,2431.56,1
298,5,route_5_to_9,827,443,0.535671,0.278401,2431.56,1
298,6,route_6_to_9,638,543,0.851097,0.214776,2431.56,1
298,8,route_8_to_9,1086,259,0.23849,0.365591,2431.56,1
298,7,route_7_to_9,1484,1351,0.910377,0.499574,2431.56,2
299,0,route_0_to_9,1301,1031,0.792467,0.437969,2500,2
299,1,route_1_to_9,1486,1000,0.672948,0.500247,2500,2
299,3,route_3_to_9,754,680,0.901857,0.253827,2500,2.64865
299,2,route_2_to_9,1478,1315,0.889716,0.497554,2500,2
299,4,route_4_to_9,1039,696,0.669875,0.349769,2500,1
299,5,route_5_to_9,754,571,0.757294,0.253827,2500,1
299,6,route_6_to_9,735,580,0.789116,0.24743,2500,1.52258
299,8,route_8_to_9,644,121,0.187888,0.216796,2500,1
299,7,route_7_to_9,946,904,0.955603,0.318461,2500,3.02381
300,0,route_0_to_9,1114,525,0.471275,0.375017,2415.9,2
300,1,route_1_to_9,804,466,0.579602,0.270659,2415.9,2.02663
300,2,route_2_to_9,1260,744,0.590476,0.424166,2415.9,2
300,4,route_4_to_9,1170,452,0.386325,0.393869,2415.9,1
300,5,route_5_to_9,1293,85,0.0657386,0.435276,2415.9,1.00166
300,6,route_6_to_9,434,338,0.778802,0.146102,2415.9,2.11458
300,8,route_8_to_9,772,104,0.134715,0.259886,2415.9,1
301,0,route_0_to_9,1503,1266,0.842315,0.50597,2462.92,2
301,1,route_1_to_9,484,472,0.975207,0.162934,2462.92,2
301,3,route_3_to_9,262,262,1,0.0881997,2462.92,0
301,2,route_2_to_9,1112,1042,0.93705,0.374344,2462.92,2.15714
301,4,route_4_to_9,960,702,0.73125,0.323174,2462.92,1
301,5,route_5_to_9,857,474,0.553092,0.2885,2462.92,1.047
301,6,route_6_to_9,1316,1283,0.974924,0.443018,2462.92,3
301,8,route_8_to_9,1321,366,0.277063,0.444701,2462.92,1
301,7,route_7_to_9,1239,1238,0.999193,0.417097,2462.92,4
302,0,route_0_to_9,1131,898,0.793988,0.38074,2436.73,2
302,1,route_1_to_9,1016,751,0.739173,0.342026,2436.73,2
302,3,route_3_to_9,1175,1175,1,0.395552,2436.73,0
302,2,route_2_to_9,515,497,0.965049,0.17337,2436.73,3
302,4,route_4_to_9,1014,576,0.568047,0.341353,2436.73,1
302,5,route_5_to_9,640,428,0.66875,0.21545,2436.73,1
302,6,route_6_to_9,1035,1023,0.988406,0.348422,2436.73,3.33333
302,8,route_8_to_9,1051,177,0.168411,0.353809,2436.73,1
302,7,route_7_to_9,1209,1209,1,0.406998,2436.73,0
303,0,route_0_to_9,642,385,0.599688,0.216123,2407.3,2.68093
303,1,route_1_to_9,464,447,0.963362,0.156201,2407.3,2
303,3,route_3_to_9,37,10,0.27027,0.0124557,2407.3,3
303,2,route_2_to_9,435,369,0.848276,0.146438,2407.3,3
303,4,route_4_to_9,1248,435,0.348558,0.420127,2407.3,1
303,5,route_5_to_9,886,279,0.314898,0.298263,2407.3,1
303,6,route_6_to_9,1401,722,0.515346,0.471633,2407.3,2.03093
303,8,route_8_to_9,1210,344,0.284298,0.407334,2407.3,1
303,7,route_7_to_9,577,486,0.842288,0.194241,2407.3,3
304,0,route_0_to_9,1154,741,0.642114,0.388483,2434.4,2.18402
304,1,route_1_to_9,959,689,0.718457,0.322838,2434.4,2
304,3,route_3_to_9,891,877,0.984287,0.299946,2434.4,3
304,2,route_2_to_9,1271,1202,0.945712,0.427869,2434.4,2.01449
304,5,route_5_to_9,1456,903,0.620192,0.490148,2434.4,1
304,6,route_6_to_9,686,589,0.858601,0.230935,2434.4,1.53608
304,8,route_8_to_9,938,181,0.192964,0.315768,2434.4,1
304,7,route_7_to_9,921,882,0.957655,0.310045,2434.4,3
305,0,route_0_to_9,884,634,0.717195,0.29759,2442.94,2.012
305,1,route_1_to_9,724,665,0.918508,0.243727,2442.94,2.84746
305,3,route_3_to_9,590,568,0.962712,0.198618,2442.94,3
305,2,route_2_to_9,473,445,0.940803,0.159231,2442.94,2.46429
305,4,route_4_to_9,579,460,0.794473,0.194915,2442.94,1.77311
305,5,route_5_to_9,1176,613,0.521259,0.395889,2442.94,1
305,6,route_6_to_9,790,530,0.670886,0.265946,2442.94,1
305,8,route_8_to_9,919,204,0.22198,0.309372,2442.94,1
305,7,route_7_to_9,1452,1262,0.869146,0.488801,2442.94,2.11579
306,0,route_0_to_9,729,698,0.957476,0.245411,2461.92,2
306,1,route_1_to_9,716,674,0.941341,0.241034,2461.92,2
306,3,route_3_to_9,751,653,0.869507,0.252817,2461.92,2.63265
306,2,route_2_to_9,1198,1162,0.96995,0.403295,2461.92,2
306,4,route_4_to_9,273,273,1,0.0919027,2461.92,0
306,5,route_5_to_9,1503,1279,0.850965,0.50597,2461.92,1
306,6,route_6_to_9,512,494,0.964844,0.17236,2461.92,1
306,8,route_8_to_9,1114,197,0.17684,0.375017,2461.92,1
306,7,route_7_to_9,617,603,0.97731,0.207707,2461.92,2.85714
307,0,route_0_to_9,358,348,0.972067,0.120517,2359.71,2
307,1,route_1_to_9,523,511,0.977055,0.176063,2359.71,2
307,3,route_3_to_9,949,931,0.981033,0.319471,2359.71,2
307,2,route_2_to_9,377,356,0.944297,0.126913,2359.71,2
307,4,route_4_to_9,1440,549,0.38125,0.484762,2359.71,1.18406
307,5,route_5_to_9,1059,436,0.411709,0.356502,2359.71,1.70465
307,6,route_6_to_9,367,211,0.574932,0.123547,2359.71,1
307,8,route_8_to_9,1090,309,0.283486,0.366938,2359.71,1
307,7,route_7_to_9,984,967,0.982724,0.331254,2359.71,2
308,0,route_0_to_9,1111,1041,0.936994,0.374007,2374.62,2
308,1,route_1_to_9,1329,1295,0.974417,0.447395,2374.62,2
308,3,route_3_to_9,1139,1063,0.933275,0.383433,2374.62,2
308,2,route_2_to_9,1110,1036,0.933333,0.37367,2374.62,2
308,4,route_4_to_9,1379,1003,0.727339,0.464227,2374.62,1
308,5,route_5_to_9,745,470,0.630872,0.250797,2374.62,1.29818
308,6,route_6_to_9,333,310,0.930931,0.112101,2374.62,1
308,8,route_8_to_9,1058,280,0.26465,0.356165,2374.62,1
308,7,route_7_to_9,1132,1040,0.918728,0.381076,2374.62,2
309,0,route_0_to_9,1173,1116,0.951407,0.394879,2447.89,2
309,1,route_1_to_9,1495,1300,0.869565,0.503277,2447.89,2
309,2,route_2_to_9,849,807,0.95053,0.285807,2447.89,2.69048
309,4,route_4_to_9,774,501,0.647287,0.260559,2447.89,1
309,5,route_5_to_9,986,530,0.537525,0.331927,2447.89,1
309,6,route_6_to_9,842,736,0.874109,0.283451,2447.89,1.42453
309,8,route_8_to_9,1093,288,0.263495,0.367948,2447.89,1
309,7,route_7_to_9,1296,1226,0.945988,0.436285,2447.89,2.71429
310,0,route_0_to_9,746,706,0.946381,0.251133,2472.27,2.025
310,1,route_1_to_9,1347,1253,0.930215,0.453454,2472.27,2
310,3,route_3_to_9,617,593,0.961102,0.207707,2472.27,2
310,2,route_2_to_9,1236,1142,0.923948,0.416087,2472.27,2
310,4,route_4_to_9,1360,1011,0.743382,0.45783,2472.27,1.25501
310,5,route_5_to_9,697,332,0.476327,0.234638,2472.27,1
310,6,route_6_to_9,811,662,0.816276,0.273015,2472.27,1
310,8,route_8_to_9,1163,411,0.353396,0.391512,2472.27,1
310,7,route_7_to_9,1270,1157,0.911024,0.427533,2472.27,2
311,0,route_0_to_9,1298,1210,0.932203,0.436959,2500,2
311,1,route_1_to_9,1381,1241,0.898624,0.4649,2500,2.35714
311,3,route_3_to_9,469,416,0.886994,0.157884,2500,3
311,2,route_2_to_9,1281,1124,0.87744,0.431236,2500,2
311,4,route_4_to_9,1417,1140,0.804517,0.477019,2500,2
311,5,route_5_to_9,1097,325,0.296263,0.369294,2500,1
311,6,route_6_to_9,1116,1009,0.904122,0.37569,2500,2.14953
311,8,route_8_to_9,908,463,0.509912,0.305669,2500,1
311,7,route_7_to_9,85,57,0.670588,0.0286144,2500,3
312,0,route_0_to_9,741,636,0.8583,0.24945,2500,2.34286
312,1,route_1_to_9,754,559,0.741379,0.253827,2500,2.05641
312,3,route_3_to_9,292,217,0.743151,0.0982989,2500,2
312,2,route_2_to_9,729,524,0.718793,0.245411,2500,2
312,4,route_4_to_9,255,148,0.580392,0.0858432,2500,1.35514
312,5,route_5_to_9,724,94,0.129834,0.243727,2500,1.01429
312,6,route_6_to_9,1279,640,0.500391,0.430563,2500,1.02817
312,8,route_8_to_9,228,3,0.0131579,0.0767539,2500,1
312,7,route_7_to_9,292,227,0.777397,0.0982989,2500,2
313,0,route_0_to_9,1237,1014,0.819725,0.416424,2500,2.01345
313,1,route_1_to_9,775,528,0.68129,0.260896,2500,2
313,3,route_3_to_9,1136,1090,0.959507,0.382423,2500,2
313,2,route_2_to_9,1246,1207,0.9687,0.419453,2500,2
313,4,route_4_to_9,1280,928,0.725,0.430899,2500,1
313,5,route_5_to_9,921,429,0.465798,0.310045,2500,1
313,6,route_6_to_9,1035,924,0.892754,0.348422,2500,1
313,8,route_8_to_9,1196,386,0.322742,0.402621,2500,1
313,7,route_7_to_9,811,768,0.946979,0.273015,2500,2
314,0,route_0_to_9,1046,897,0.857553,0.352125,2500,2
314,1,route_1_to_9,836,728,0.870813,0.281431,2500,2
314,3,route_3_to_9,886,826,0.93228,0.298263,2500,2
314,2,route_2_to_9,390,363,0.930769,0.13129,2500,2
314,4,route_4_to_9,920,658,0.715217,0.309709,2500,1
314,5,route_5_to_9,1362,995,0.730543,0.458504,2500,1
314,6,route_6_to_9,830,724,0.872289,0.279411,2500,1
314,8,route_8_to_9,1526,531,0.347969,0.513713,2500,1
314,7,route_7_to_9,1405,1289,0.917438,0.472979,2500,2.00862
315,0,route_0_to_9,1130,987,0.873451,0.380403,2453.22,2
315,1,route_1_to_9,947,910,0.960929,0.318798,2453.22,2
315,3,route_3_to_9,1370,1347,0.983212,0.461197,2453.22,2
315,2,route_2_to_9,578,576,0.99654,0.194578,2453.22,3
315,4,route_4_to_9,627,382,0.60925,0.211073,2453.22,1
315,5,route_5_to_9,1095,799,0.72968,0.368621,2453.22,1.29054
315,6,route_6_to_9,899,730,0.812013,0.302639,2453.22,1
315,8,route_8_to_9,817,178,0.21787,0.275035,2453.22,1
315,7,route_7_to_9,1088,1060,0.974265,0.366264,2453.22,2
316,0,route_0_to_9,953,595,0.624344,0.320818,2500,2
316,1,route_1_to_9,1166,1055,0.904803,0.392522,2500,2
316,3,route_3_to_9,796,796,1,0.267965,2500,0
316,2,route_2_to_9,143,143,1,0.0481395,2500,0
316,4,route_4_to_9,525,223,0.424762,0.176736,2500,1
316,5,route_5_to_9,609,76,0.124795,0.205014,2500,1.09381
316,6,route_6_to_9,876,575,0.656393,0.294897,2500,1
316,8,route_8_to_9,712,154,0.216292,0.239688,2500,1
316,7,route_7_to_9,105,105,1,0.0353472,2500,0
317,0,route_0_to_9,1256,1110,0.883758,0.42282,2420.21,2
317,1,route_1_to_9,708,543,0.766949,0.238341,2420.21,2.10909
317,3,route_3_to_9,542,507,0.935424,0.182459,2420.21,2.05714
317,2,route_2_to_9,356,284,0.797753,0.119844,2420.21,2
317,4,route_4_to_9,319,130,0.407524,0.107388,2420.21,1
317,5,route_5_to_9,1135,256,0.225551,0.382086,2420.21,1
317,6,route_6_to_9,1477,1120,0.758294,0.497217,2420.21,1.19048
317,8,route_8_to_9,1146,277,0.24171,0.385789,2420.21,1
317,7,route_7_to_9,554,485,0.875451,0.186499,2420.21,2.07246
318,0,route_0_to_9,845,809,0.957396,0.284461,2370.71,2.33333
318,1,route_1_to_9,1320,1223,0.926515,0.444365,2370.71,2.06186
318,3,route_3_to_9,1277,1140,0.892717,0.429889,2370.71,2.18978
318,2,route_2_to_9,832,766,0.920673,0.280084,2370.71,2
318,4,route_4_to_9,307,170,0.553746,0.103348,2370.71,1
318,5,route_5_to_9,1102,753,0.683303,0.370977,2370.71,1
318,6,route_6_to_9,517,414,0.800774,0.174043,2370.71,1.14563
318,8,route_8_to_9,915,124,0.135519,0.308026,2370.71,1
318,7,route_7_to_9,1429,1219,0.853044,0.481059,2370.71,2.09524
319,0,route_0_to_9,863,823,0.95365,0.29052,2280.61,2.175
319,1,route_1_to_9,748,604,0.807487,0.251807,2280.61,2.0625
319,3,route_3_to_9,488,452,0.92623,0.16428,2280.61,2.47222
319,2,route_2_to_9,1258,1185,0.941971,0.423493,2280.61,2.0137
319,4,route_4_to_9,1278,837,0.65493,0.430226,2280.61,1
319,5,route_5_to_9,490,347,0.708163,0.164954,2280.61,1
319,6,route_6_to_9,1272,1103,0.867138,0.428206,2280.61,1.43787
319,8,route_8_to_9,1371,378,0.275711,0.461533,2280.61,1
319,7,route_7_to_9,1059,999,0.943343,0.356502,2280.61,2.3
320,0,route_0_to_9,1218,1126,0.924466,0.410028,2341.73,2.05435
320,1,route_1_to_9,850,752,0.884706,0.286144,2341.73,2
320,3,route_3_to_9,607,599,0.98682,0.20434,2341.73,2.75
320,2,route_2_to_9,1150,1082,0.94087,0.387136,2341.73,2.11765
320,4,route_4_to_9,1022,593,0.580235,0.344046,2341.73,1
320,5,route_5_to_9,487,190,0.390144,0.163944,2341.73,1
320,6,route_6_to_9,1199,922,0.768974,0.403631,2341.73,1.10469
320,8,route_8_to_9,1430,408,0.285315,0.481395,2341.73,1
320,7,route_7_to_9,755,707,0.936424,0.254163,2341.73,2.25
321,0,route_0_to_9,933,720,0.771704,0.314085,2480.46,2.00939
321,1,route_1_to_9,950,748,0.787368,0.319808,2480.46,2.04455
321,3,route_3_to_9,801,627,0.782772,0.269649,2480.46,3
321,2,route_2_to_9,311,240,0.771704,0.104695,2480.46,2.64789
321,4,route_4_to_9,823,313,0.380316,0.277055,2480.46,1.00588
321,5,route_5_to_9,517,89,0.172147,0.174043,2480.46,1.07944
321,6,route_6_to_9,953,594,0.623295,0.320818,2480.46,1.63231
321,8,route_8_to_9,1040,174,0.167308,0.350106,2480.46,1
321,7,route_7_to_9,434,424,0.976959,0.146102,2480.46,3
322,0,route_0_to_9,1039,872,0.839269,0.349769,2343.62,2
322,1,route_1_to_9,548,391,0.713504,0.184479,2343.62,2
322,3,route_3_to_9,985,883,0.896447,0.33159,2343.62,3
322,2,route_2_to_9,62,52,0.83871,0.0208717,2343.62,2.5
322,4,route_4_to_9,1086,678,0.624309,0.365591,2343.62,1
322,5,route_5_to_9,920,554,0.602174,0.309709,2343.62,1
322,6,route_6_to_9,1002,660,0.658683,0.337313,2343.62,1
322,8,route_8_to_9,81,10,0.123457,0.0272678,2343.62,1
322,7,route_7_to_9,898,783,0.871938,0.302303,2343.62,2.71304
323,0,route_0_to_9,1180,477,0.404237,0.397235,2474.79,2.40541
323,1,route_1_to_9,1244,560,0.450161,0.41878,2474.79,2.5
323,3,route_3_to_9,304,294,0.967105,0.102339,2474.79,4
323,2,route_2_to_9,508,486,0.956693,0.171013,2474.79,3.04545
323,4,route_4_to_9,863,80,0.0926999,0.29052,2474.79,1
323,5,route_5_to_9,1270,118,0.0929134,0.427533,2474.79,1.30729
323,6,route_6_to_9,88,36,0.409091,0.0296243,2474.79,3
323,8,route_8_to_9,377,46,0.122016,0.126913,2474.79,1
323,7,route_7_to_9,297,276,0.929293,0.0999821,2474.79,3.42857
324,0,route_0_to_9,558,418,0.749104,0.187845,2382.17,2.02143
324,1,route_1_to_9,791,584,0.738306,0.266282,2382.17,2
324,3,route_3_to_9,777,713,0.917632,0.261569,2382.17,2.42188
324,2,route_2_to_9,707,456,0.644979,0.238004,2382.17,2
324,4,route_4_to_9,1077,610,0.566388,0.362561,2382.17,1
324,5,route_5_to_9,747,290,0.38822,0.25147,2382.17,1.0744
324,6,route_6_to_9,1433,1013,0.706909,0.482405,2382.17,1.17857
324,8,route_8_to_9,855,124,0.145029,0.287827,2382.17,1
324,7,route_7_to_9,718,694,0.966574,0.241708,2382.17,3
325,0,route_0_to_9,910,804,0.883516,0.306342,2267.52,2
325,1,route_1_to_9,596,515,0.864094,0.200637,2267.52,2.32099
325,3,route_3_to_9,1095,1084,0.989954,0.368621,2267.52,3.36364
325,2,route_2_to_9,926,918,0.991361,0.311729,2267.52,2
325,4,route_4_to_9,988,618,0.625506,0.3326,2267.52,1
325,5,route_5_to_9,1185,698,0.58903,0.398918,2267.52,1
325,6,route_6_to_9,897,795,0.886288,0.301966,2267.52,1.04902
325,8,route_8_to_9,965,173,0.179275,0.324858,2267.52,1
325,7,route_7_to_9,1071,1052,0.98226,0.360541,2267.52,3
326,0,route_0_to_9,1098,895,0.815118,0.369631,2200.28,2
326,1,route_1_to_9,744,648,0.870968,0.25046,2200.28,2.05208
326,3,route_3_to_9,370,289,0.781081,0.124557,2200.28,2.07407
326,2,route_2_to_9,501,451,0.9002,0.168657,2200.28,2.08
326,4,route_4_to_9,1178,770,0.65365,0.396562,2200.28,1
326,5,route_5_to_9,812,204,0.251232,0.273352,2200.28,1.02796
326,6,route_6_to_9,624,393,0.629808,0.210063,2200.28,1
326,8,route_8_to_9,1194,252,0.211055,0.401948,2200.28,1
326,7,route_7_to_9,351,317,0.903134,0.118161,2200.28,2.5
327,0,route_0_to_9,873,642,0.735395,0.293887,2290.37,2.06926
327,1,route_1_to_9,803,749,0.932752,0.270322,2290.37,2
327,3,route_3_to_9,948,935,0.986287,0.319135,2290.37,2
327,2,route_2_to_9,980,932,0.95102,0.329907,2290.37,2
327,4,route_4_to_9,924,631,0.6829,0.311055,2290.37,1.13652
327,5,route_5_to_9,953,513,0.5383,0.320818,2290.37,1
327,6,route_6_to_9,949,842,0.88725,0.319471,2290.37,1
327,8,route_8_to_9,940,201,0.21383,0.316442,2290.37,1
327,7,route_7_to_9,1182,1129,0.955161,0.397908,2290.37,2
328,0,route_0_to_9,959,421,0.438999,0.322838,2327.84,2
328,1,route_1_to_9,526,0,0,0.177073,2327.84,2.0076
328,2,route_2_to_9,1387,487,0.351118,0.46692,2327.84,2
328,4,route_4_to_9,434,89,0.205069,0.146102,2327.84,1.36812
328,5,route_5_to_9,346,0,0,0.116477,2327.84,1
328,6,route_6_to_9,163,5,0.0306748,0.0548723,2327.84,2
328,8,route_8_to_9,1421,194,0.136524,0.478365,2327.84,1
328,7,route_7_to_9,5,5,1,0.0016832,2327.84,0
329,0,route_0_to_9,449,385,0.857461,0.151151,2430.92,2
329,1,route_1_to_9,1161,1139,0.981051,0.390839,2430.92,2.18182
329,3,route_3_to_9,1039,1025,0.986526,0.349769,2430.92,3
329,2,route_2_to_9,1053,927,0.880342,0.354482,2430.92,2
329,4,route_4_to_9,618,336,0.543689,0.208044,2430.92,1
329,5,route_5_to_9,1068,830,0.777154,0.359532,2430.92,1
329,6,route_6_to_9,1139,908,0.797191,0.383433,2430.92,2
329,8,route_8_to_9,1151,288,0.250217,0.387473,2430.92,1
329,7,route_7_to_9,1399,1308,0.934954,0.470959,2430.92,3
330,0,route_0_to_9,1030,910,0.883495,0.346739,2466.13,2
330,1,route_1_to_9,1315,1208,0.918631,0.442682,2466.13,2
330,3,route_3_to_9,1097,1095,0.998177,0.369294,2466.13,3
330,2,route_2_to_9,1391,1373,0.98706,0.468266,2466.13,2.11111
330,4,route_4_to_9,1460,970,0.664384,0.491494,2466.13,1
330,5,route_5_to_9,1216,889,0.731086,0.409354,2466.13,1
330,6,route_6_to_9,435,415,0.954023,0.146438,2466.13,1.75
330,8,route_8_to_9,952,110,0.115546,0.320481,2466.13,1
330,7,route_7_to_9,1186,1094,0.922428,0.399255,2466.13,2.67391
331,0,route_0_to_9,763,590,0.773263,0.256856,2500,2.01734
331,1,route_1_to_9,944,776,0.822034,0.317788,2500,2
331,3,route_3_to_9,497,487,0.979879,0.16731,2500,3
331,2,route_2_to_9,1082,1020,0.942699,0.364244,2500,2.48387
331,4,route_4_to_9,859,469,0.545984,0.289174,2500,1
331,5,route_5_to_9,1294,587,0.453632,0.435612,2500,1
331,6,route_6_to_9,805,630,0.782609,0.270995,2500,1
331,8,route_8_to_9,1410,613,0.434752,0.474662,2500,1
331,7,route_7_to_9,863,714,0.827346,0.29052,2500,2
332,0,route_0_to_9,1439,1293,0.898541,0.484425,2497.6,2
332,1,route_1_to_9,699,576,0.824034,0.235311,2497.6,2
332,3,route_3_to_9,1361,1320,0.969875,0.458167,2497.6,2
332,2,route_2_to_9,804,787,0.978856,0.270659,2497.6,2
332,4,route_4_to_9,754,493,0.653846,0.253827,2497.6,1.04981
332,5,route_5_to_9,904,625,0.691372,0.304323,2497.6,1
332,6,route_6_to_9,838,634,0.756563,0.282104,2497.6,1
332,8,route_8_to_9,1067,291,0.272727,0.359195,2497.6,1
332,7,route_7_to_9,1176,1113,0.946429,0.395889,2497.6,2
333,0,route_0_to_9,81,29,0.358025,0.0272678,2377.91,3
333,1,route_1_to_9,440,356,0.809091,0.148122,2377.91,3
333,3,route_3_to_9,463,457,0.987041,0.155864,2377.91,5.66667
